Temperatura,Personas,Electrodomesticos,Consumo_kWh
18.112781340182263,1.0,18.0,44.56163837992619
21.957478488329308,5.0,9.0,45.868633393532335
25.47012591805268,,16.0,51.174902129147185
29.6820471638088,5.0,7.0,50.11412769538398
18.07417219278643,2.0,14.0,42.893421641463505
19.243801555848513,1.0,9.0,26.430855143097546
12.164132715049517,4.0,15.0,45.862063477557
21.225383945210297,3.0,13.0,46.14656813461274
27.35486955957749,4.0,15.0,58.70498592702411
23.198189234333107,5.0,9.0,49.45971332855727
31.21550561437862,5.0,5.0,46.26100647761712
,1.0,16.0,51.97129473288924
30.775490761424315,1.0,6.0,31.555736371874573
25.530723525756596,1.0,9.0,34.93406515771147
30.547948901801526,4.0,13.0,54.968387828838935
19.317712716489588,1.0,16.0,47.27653191120945
25.883659729022757,1.0,17.0,53.22898756717517
21.336659037542944,4.0,9.0,43.99176233599245
25.627779480157663,2.0,12.0,44.321711273961554
,5.0,15.0,61.6679260347545
25.228993773655272,4.0,11.0,47.88328659291882
22.127981531766757,5.0,12.0,53.342840166587926
,2.0,14.0,50.51962228787515
15.39584979864287,2.0,6.0,31.476049264010356
18.857233059735467,4.0,7.0,37.110640508457905
22.800670660350765,1.0,5.0,23.964247464322533
18.600061896678135,5.0,,59.481735745829376
12.593912981074261,,15.0,
16.89683641280054,3.0,7.0,31.70451802971405
20.94064042191152,4.0,11.0,48.27065241493429
22.600997851060846,1.0,16.0,43.76033062312061
22.141757227631807,4.0,9.0,37.77127116645431
19.635896005363115,4.0,17.0,56.58062692789138
11.921313817589743,4.0,13.0,38.526180009816855
19.273893397936526,1.0,20.0,48.18287051356709
21.93158704501109,1.0,14.0,42.65963669792304
23.897880538868048,4.0,18.0,54.6510597383524
26.08612539740874,3.0,14.0,47.52989235380389
31.87761088310615,4.0,18.0,
27.383319331770853,5.0,10.0,52.44849760093626
24.2088428523869,3.0,11.0,39.71125495780354
22.880204477962742,2.0,9.0,36.08193107478179
24.69640918699209,5.0,7.0,45.16531052991938
21.087512808992503,2.0,6.0,33.28656056849984
23.350934262242582,1.0,13.0,41.731796437923094
19.463518052493576,3.0,15.0,44.70217277091585
21.25352114598563,1.0,12.0,31.312918693691806
27.02246340721497,5.0,,50.617074371072405
24.82955803343436,3.0,19.0,55.01410857405463
16.90492822262023,1.0,8.0,29.844832182534635
25.27598908385245,3.0,18.0,57.72297744780736
19.241512824398143,4.0,17.0,52.566844239823
30.39547303278068,1.0,13.0,45.485163029320674
20.2899499374575,2.0,8.0,34.101902989891755
20.947970809029258,3.0,7.0,37.41766087382014
18.474185494028383,3.0,,43.53618135784679
22.106605724607434,2.0,14.0,40.867903417277766
19.18476504994291,1.0,11.0,31.48490123810775
27.50112199344543,4.0,10.0,46.74932025799671
19.54465313603323,1.0,13.0,33.870190761975536
18.717878233689735,1.0,9.0,30.320957558738638
21.974741322375394,5.0,13.0,
20.334747306079414,1.0,12.0,33.012866235192405
24.424928869956375,5.0,15.0,
21.513552141836097,5.0,18.0,57.34616654865007
14.954539458422747,2.0,14.0,43.47635941539407
21.7785472365927,1.0,20.0,46.00836917313954
27.787232699724825,3.0,5.0,41.757425110794536
15.961321405763183,3.0,9.0,40.594068588235764
24.530301803233566,5.0,18.0,65.81272012612497
12.992203073981676,5.0,19.0,53.5730396640625
18.167248774498546,4.0,17.0,49.805977086493016
17.10896057577831,1.0,16.0,35.40678920812262
23.75399429338297,5.0,11.0,48.14336111827335
,4.0,5.0,34.45474000553271
25.345200806147,5.0,8.0,49.715959785571506
17.371409933109554,2.0,10.0,29.652060022638633
18.4504345438136,1.0,15.0,46.857225206995196
25.038069245746616,2.0,5.0,33.08957784260702
19.220595869963038,3.0,,35.33691221897326
20.48264555486431,2.0,10.0,35.60295591710158
12.918546123124669,5.0,7.0,
23.032640854351484,5.0,11.0,46.487413033189306
25.23404269169265,2.0,9.0,39.329111782614184
24.08277563434334,5.0,13.0,52.21726559439543
23.776320329897754,1.0,5.0,30.438402720466428
21.649327976805033,,10.0,42.35969089962697
24.19956875795431,1.0,9.0,33.750332412943216
18.38348735335266,1.0,18.0,44.93265063881975
24.257402230361908,2.0,15.0,41.58371698649572
18.224749525532715,3.0,12.0,39.5568996596801
28.374971966190895,3.0,13.0,50.79342379904482
23.814576006721623,1.0,17.0,48.24584328883248
,4.0,8.0,34.46444748772797
19.30291211702714,1.0,16.0,42.403039533923135
23.65959727516137,5.0,,45.37896996812377
28.027457390581695,3.0,14.0,51.15579482183921
16.055982743302188,1.0,13.0,37.63299316345195
23.33435310070437,1.0,8.0,27.94871818422543
20.447671069025176,5.0,17.0,58.75941702840971
32.533286406290195,4.0,16.0,58.97857129308739
18.262568463715755,4.0,19.0,53.267208019795355
15.102982954907443,1.0,8.0,25.57358177830912
18.04172548117539,1.0,20.0,43.81602735117891
20.392331931532595,5.0,12.0,52.39444961701437
21.654842073299154,2.0,19.0,55.8951664797439
16.455889981761146,5.0,10.0,43.30655403903472
26.28187410663778,,16.0,54.70907134135998
33.47455815649867,1.0,12.0,45.96451513213095
33.117764788167435,1.0,12.0,44.7475409847358
27.64772706434148,1.0,20.0,52.52875440325817
28.334620636824827,4.0,6.0,
23.643651413197926,4.0,20.0,57.56379411855839
19.568183202438995,5.0,16.0,52.87150293301288
17.684358078892153,1.0,20.0,45.94962272461173
22.48181719354189,4.0,15.0,48.37903058124728
22.054569606796903,2.0,8.0,32.65942480237245
21.198633502152965,4.0,20.0,59.04576301082534
13.124834341832539,2.0,7.0,32.69469192287209
16.00533997977733,4.0,,34.31493135357766
22.31597795013726,2.0,12.0,42.16881289700135
30.383386253529896,1.0,7.0,35.37078666244062
17.917998047146522,1.0,8.0,26.013441925873124
24.2719953772059,2.0,10.0,49.1159423402325
21.675714425444195,5.0,16.0,54.679392869841095
28.83408781740944,3.0,10.0,45.11808579876868
17.548700853547324,2.0,15.0,45.39415563973684
16.61028471410296,2.0,14.0,40.26349467595141
10.878705913372428,2.0,14.0,33.16064017615721
20.405122956828837,4.0,17.0,50.61921623461879
15.47709779820719,3.0,16.0,39.97515517961123
28.569853636021694,4.0,9.0,47.703080717313654
18.015753888561115,3.0,11.0,44.519741948517336
21.294278183147643,4.0,14.0,50.19432749135708
19.147036340025625,3.0,7.0,38.03056415100887
20.026853298212693,3.0,19.0,52.243938480769444
21.91926445413236,2.0,20.0,50.131167765017196
20.825832181304765,4.0,19.0,56.47669403814786
22.873631475811912,2.0,18.0,53.12739419602771
19.96170255513737,4.0,13.0,49.68175108390032
21.457563215304383,4.0,8.0,43.46057805813141
25.00276994222573,5.0,10.0,45.55362795548008
19.29470049725331,3.0,14.0,44.83159890614804
14.461194560594848,1.0,15.0,
18.029334733393828,2.0,10.0,38.55264984999276
29.008709121370174,3.0,19.0,59.67314676376128
22.15091164675106,3.0,17.0,55.7984759263577
20.7087072969184,4.0,10.0,41.06688857391675
19.42246266172097,4.0,16.0,50.491693839918405
37.78099810262904,2.0,,48.78775886294818
23.29439637430437,5.0,,46.29259282225698
25.821950141136117,4.0,13.0,53.921807046157
20.137061501520215,2.0,11.0,39.16006228579474
19.744394586369506,5.0,17.0,51.08882842204032
16.241966185215716,1.0,14.0,39.01908257855888
18.396640916615606,3.0,20.0,55.63391507342435
28.776851376416214,2.0,,48.114478334922204
23.297565145254946,5.0,8.0,39.50985465533592
16.461224472409135,1.0,14.0,39.583620954212435
23.680085863484937,3.0,14.0,52.5502116903726
26.614499895841014,1.0,7.0,34.93446520279471
24.129435283775937,5.0,7.0,41.97591742755783
30.963883424476226,2.0,17.0,54.57095351729432
18.954834222099993,5.0,11.0,46.182300479603796
23.704953171684032,2.0,19.0,49.57949591012193
26.61706200157199,,8.0,42.750579337545936
22.206159391209034,1.0,14.0,43.08982521370393
14.699035813691372,4.0,14.0,47.89200860643038
22.994351185643698,,8.0,33.16858244802416
,5.0,10.0,55.37990538891979
27.748945986218832,3.0,5.0,39.09646822807404
28.531184611181274,2.0,17.0,58.80641232474889
19.268052804574076,1.0,5.0,32.15034437553641
20.157528105741118,5.0,12.0,49.715220584021004
27.701651461435233,1.0,11.0,44.14695245771542
39.54433701717044,5.0,7.0,58.022879881299716
21.521276548724583,4.0,17.0,53.21057932632342
20.44709780453362,4.0,12.0,43.84255972190572
20.156725304023766,4.0,14.0,56.683317297297705
17.615256526668,4.0,10.0,42.253883018596845
19.476636256125744,2.0,11.0,44.67713087744915
9.981406423537427,3.0,20.0,42.176626748567855
,4.0,5.0,42.23171904395828
25.09671980396093,,14.0,49.45199038211178
14.45022928442555,1.0,6.0,20.676607830090436
21.500876685738017,3.0,7.0,38.84585804553373
31.62106083392802,4.0,16.0,64.70726750486175
22.345971943455297,1.0,20.0,48.90553304639104
,3.0,7.0,32.100372936136154
20.70596013075567,3.0,13.0,46.03884663733685
24.029681895113594,3.0,20.0,56.229022528291054
18.084394003787985,3.0,9.0,36.108815654161056
22.36984226483715,2.0,8.0,
28.1621368918496,3.0,19.0,58.61412652501823
22.195263169748287,4.0,14.0,50.10018441437229
15.450685739636754,,9.0,25.87375605921814
17.46258250931303,4.0,,52.6920501515748
20.985825798138514,2.0,18.0,50.198715188472434
18.612983690856517,5.0,18.0,56.838707084991974
19.01462962270179,2.0,8.0,32.85310317551028
17.169654674061654,4.0,13.0,44.50364452692249
,5.0,5.0,40.69042293024458
24.97850972563518,,10.0,44.14807664844035
18.524705585309817,2.0,16.0,46.82343416513271
28.783656200601644,5.0,15.0,63.888336676733786
25.22843510982681,1.0,10.0,32.987053954302986
23.229215334352602,2.0,15.0,47.25964912493726
23.88434597976556,1.0,6.0,36.68699658599845
22.672647930105345,5.0,9.0,
31.174574034963648,3.0,17.0,61.59605971550415
12.911757889346887,2.0,11.0,31.72818087532514
,1.0,20.0,46.59643867135609
,3.0,12.0,41.25907400986755
18.00445897285306,5.0,15.0,49.572973353141684
24.06572740672073,3.0,5.0,
21.097012020500216,5.0,7.0,45.42710018782503
35.448030341162884,1.0,14.0,48.125437630676885
21.799938823496888,2.0,15.0,45.12692366138117
26.88989370191831,1.0,14.0,52.44656324902355
16.34727281565153,,17.0,49.00264383277414
16.31564703220611,1.0,13.0,32.34889156404087
28.313789247722468,5.0,8.0,52.94607948507072
18.824039618558636,4.0,8.0,39.210590975385266
22.121169376555653,5.0,18.0,58.86904862583406
30.63930635344531,1.0,8.0,39.97003793456969
17.54383091356236,2.0,12.0,33.67279300110167
23.442890805226558,4.0,12.0,51.11615242366486
19.68594041856848,4.0,16.0,54.2170515737957
20.568006001582525,3.0,9.0,39.555689022789245
20.875306472151163,4.0,16.0,55.0369146704697
15.505594430295815,1.0,16.0,41.478972393948695
27.540466863036386,3.0,10.0,49.392518545769406
19.6296091289481,4.0,7.0,37.71127619346883
28.50963934585255,1.0,11.0,44.51344538323315
20.253093989832877,5.0,7.0,44.44150626957437
24.26826234710192,,13.0,57.1668275718934
15.986572914169578,3.0,17.0,50.65363860254371
19.81861909728501,,11.0,47.08544423744117
24.030535554637012,2.0,17.0,49.33358782208356
26.361137329963835,2.0,9.0,41.30937196124646
23.20518662117893,2.0,7.0,34.601987375431484
15.559981857963962,1.0,11.0,33.48411004921987
15.659434729101376,1.0,6.0,25.41087460457748
,4.0,10.0,48.79973842993546
,1.0,14.0,46.64400611509192
17.492560703361235,1.0,19.0,45.26327536345998
25.348991407434703,5.0,11.0,53.43893500366801
14.539996960576612,5.0,20.0,60.12379561461576
28.458444979423717,3.0,8.0,45.17380236569762
24.794838609331386,4.0,15.0,52.09914548216691
20.890452664980806,4.0,5.0,40.05761032851602
27.745741287952548,5.0,15.0,59.59611159990132
21.431197148888714,5.0,18.0,56.74547762188823
17.856968469802855,5.0,12.0,43.7751568739875
30.43642638993629,4.0,16.0,63.63461954984181
25.97800054215435,3.0,16.0,55.29618617822034
26.454873024938788,5.0,12.0,52.04034489551392
26.576322452543174,3.0,18.0,58.4227148772534
27.423680702305404,3.0,7.0,38.250979567938046
,3.0,16.0,50.36048750459155
16.127828716969542,5.0,5.0,35.96884494900306
19.16270477461577,3.0,12.0,41.53821804116538
22.154016619383366,4.0,12.0,44.969772209780864
21.087325398272927,4.0,9.0,43.46352137980306
18.781701076383168,4.0,10.0,36.356839836705454
25.149202878505072,2.0,12.0,45.00905458499123
21.705270432223205,5.0,20.0,58.79251301503557
27.43166338170574,4.0,8.0,45.944102883893066
29.448480786335452,2.0,5.0,
20.549656742238952,5.0,15.0,54.74770307313146
23.770290257969094,2.0,11.0,41.20143259369164
19.794833932126792,5.0,19.0,134.82691216390697
15.60420740214164,5.0,14.0,48.13845429617775
21.70844335847326,5.0,7.0,43.71000351713349
13.263618702145067,5.0,12.0,50.06464050947441
20.89861581719539,1.0,7.0,32.22363699963561
27.323710970196817,,20.0,62.23840547408687
19.281680132689335,1.0,20.0,51.61190783745336
16.1813692506254,5.0,20.0,57.1625162604014
17.736188505014084,4.0,15.0,51.817578550780205
34.9813573431749,2.0,12.0,49.55740956996971
32.95085257242747,4.0,19.0,67.55550621626811
20.20727450920337,2.0,8.0,30.58921157206783
25.017707508039024,5.0,19.0,63.47729184148069
23.018926571530308,2.0,16.0,45.711846235994884
13.285754369959585,1.0,15.0,34.31101543410485
21.25464983260832,2.0,10.0,35.16325071083662
21.24367824449223,4.0,18.0,61.194537600506195
24.026269331801235,1.0,10.0,38.84317203370316
23.415388705361437,2.0,20.0,56.99093954595758
,2.0,20.0,56.51188091587252
27.273489187874688,1.0,20.0,59.47672240187336
31.168556484541856,4.0,6.0,45.750139540881754
27.142714418171508,4.0,17.0,57.121497233016996
17.92218185977008,1.0,6.0,29.39358329456283
,3.0,12.0,161.06233839603524
11.601967307374306,3.0,16.0,43.424063913066306
24.79479332325916,3.0,18.0,57.65663486934492
24.040019210872867,5.0,11.0,
15.8696228068404,5.0,16.0,53.47831978472466
23.16655816969768,2.0,20.0,50.935485973092725
22.255625718343083,4.0,14.0,43.712111911794636
18.999178838111785,5.0,14.0,51.74772016996775
18.161333576352174,2.0,11.0,35.20087736514781
18.58530712261689,4.0,9.0,42.84363121519016
28.299971745819423,3.0,11.0,43.639803956065236
24.308298910763636,2.0,10.0,42.593429799246856
19.35514482002263,3.0,14.0,52.97557006998427
30.03147384002938,,15.0,44.5817142081343
26.851474317324275,1.0,10.0,40.84048748609615
24.107290903891784,2.0,13.0,47.35288227132175
27.833102351703424,4.0,,63.498086064352776
19.719890718385663,5.0,9.0,43.37976351990748
23.14633052497387,3.0,6.0,
22.64646532158604,4.0,18.0,58.71726027298342
24.768654555019825,4.0,11.0,46.43637009160543
22.671581903381217,2.0,16.0,49.13791928009197
11.228359110078737,1.0,12.0,28.962430495491226
21.21388903942997,3.0,16.0,50.182046643200835
16.58608015752702,5.0,16.0,52.505980208487635
21.042905190380708,4.0,15.0,
16.94392352278768,5.0,,51.48463089177949
21.149148238794215,,7.0,29.57987849863137
20.89796533966143,1.0,16.0,42.81025116926096
8.071248104975535,3.0,10.0,28.481320429615693
15.44814658581206,3.0,20.0,48.959071638924414
23.70567738320194,1.0,16.0,50.559610375161554
26.188621898225723,1.0,20.0,53.51819330931925
21.277530168313323,2.0,19.0,49.87411694980024
18.323467899798768,4.0,20.0,55.201381037508156
21.037116576228406,3.0,16.0,46.118548571103815
22.05310823317405,3.0,12.0,41.244175547374084
33.16816766967115,5.0,13.0,
19.139257622912314,1.0,12.0,
31.338275523773614,5.0,13.0,56.95398859425848
17.678939643984823,4.0,20.0,61.2499973592252
23.60091967121563,2.0,10.0,35.709170909465314
15.010697729168701,2.0,8.0,30.665017632157976
16.44459183297447,5.0,6.0,35.75749454193968
20.807125014446857,2.0,6.0,31.22851332083829
18.968853750999543,5.0,14.0,
25.361975188875668,1.0,6.0,39.179759859132496
31.273830671726273,4.0,20.0,65.78759508290308
19.901966785117764,1.0,10.0,36.273318492632626
27.73182314869196,3.0,17.0,58.13070101453217
23.364850492402095,3.0,14.0,
21.076089123938882,1.0,20.0,51.841498520023244
19.284737888655087,3.0,8.0,38.539252441954694
,3.0,16.0,49.1846509327771
21.156223686646054,3.0,12.0,43.361586483266365
22.8775585450287,3.0,5.0,33.055873125737214
27.848424844433207,5.0,20.0,69.35880179651303
22.398481574291846,3.0,8.0,41.308047458306234
20.098054710509004,2.0,19.0,50.15842841953229
27.82118962863842,4.0,6.0,43.05101306910932
22.00065810084036,2.0,16.0,50.47399217738251
16.814325340224656,2.0,8.0,26.759434988080432
26.545309331248397,3.0,16.0,58.1697212948463
25.956001786146466,3.0,8.0,39.38284345484167
,2.0,,43.44353556336472
22.474399266988762,5.0,12.0,
16.102621481928264,5.0,18.0,53.43820571354809
18.001868243302752,2.0,9.0,37.88954109569878
21.636263628216746,5.0,8.0,43.88200908105009
18.144936594922793,,10.0,30.07238403600907
23.260095441886584,2.0,7.0,33.64560702670092
30.139275663249794,3.0,20.0,64.11495974107962
25.50429912069195,4.0,12.0,52.35609921022227
16.727325021126106,1.0,17.0,40.48903672495305
20.282881092347516,3.0,18.0,49.45627813919736
23.53806990035435,,7.0,33.16453986191171
,4.0,7.0,35.94099709885283
23.158150948538022,4.0,7.0,39.25308955135211
23.88568813377818,3.0,7.0,36.810690656133616
20.338901572707446,3.0,,33.45278702132828
14.754861348522434,4.0,19.0,50.39618935161664
27.739084853852667,3.0,14.0,52.1819482220869
18.298729632692712,3.0,7.0,30.80785777697129
30.713915717952,1.0,18.0,50.889463447059555
16.360869958108438,5.0,11.0,47.189422799592165
22.39226453285588,3.0,15.0,49.897781602565026
24.91463544797662,4.0,14.0,52.24950027730839
,4.0,6.0,44.808861024818384
19.952100876040774,1.0,15.0,46.68283142471395
19.532318253861,3.0,15.0,50.74974366509807
18.489468540469296,1.0,,31.845365819633873
21.992794066021983,5.0,11.0,47.43864973180725
24.689156992199194,5.0,,56.81314022982615
27.949400030015255,1.0,16.0,
18.8610566258475,2.0,7.0,30.03724255318268
25.41639082492939,1.0,17.0,47.37143020761969
9.023073463822806,2.0,14.0,39.650168646712544
15.247843358384326,,5.0,25.689160534109167
,2.0,8.0,35.73170153177458
21.46338747661311,,17.0,48.93753724239003
22.748158988166324,5.0,14.0,53.26239172616399
19.709728160116725,5.0,12.0,47.19786997842148
20.51790190631071,3.0,13.0,43.60060921188568
16.293642813243938,2.0,7.0,28.13543967653902
21.154481601961624,4.0,13.0,50.07616174398518
20.98765339029964,4.0,9.0,44.33737070272951
16.650137538212114,4.0,8.0,39.75931104595699
30.013675486599148,2.0,6.0,39.82452089632833
20.306550142123967,5.0,20.0,
13.669323244065847,1.0,11.0,32.574741517536054
25.844631674295147,4.0,5.0,39.84107473920492
25.30245159697606,4.0,13.0,55.76396288309214
30.19897938021281,4.0,13.0,56.60051079960692
25.454721636691993,,13.0,48.868336162442446
,4.0,18.0,61.44868525243385
20.95092594319794,2.0,7.0,31.9595402841422
19.944043901081674,2.0,15.0,47.5284219756264
18.808585181567793,5.0,20.0,
18.18501134137221,5.0,13.0,
16.281054741642578,5.0,19.0,55.71122601511339
20.3385643052904,3.0,20.0,46.83630594728763
19.183295807037013,4.0,13.0,48.921830755973545
14.568081212839747,4.0,10.0,31.23792074754321
12.84179243067054,1.0,11.0,
25.54287439109424,4.0,6.0,41.16359770745221
22.08615456975651,2.0,18.0,51.97012879183342
27.479392408370487,1.0,14.0,47.32514592913758
13.858857454878468,,11.0,42.446154196951426
16.67448504039063,4.0,14.0,46.192730035392394
29.385271691806352,4.0,6.0,44.41165289200735
33.73444710389274,,20.0,66.82099257905595
21.28753518516615,3.0,10.0,32.95081191877614
22.204617488759734,5.0,15.0,51.59449650049545
12.580242960283949,5.0,8.0,40.76286048261213
11.690416531556616,5.0,9.0,37.24747488145921
24.888367768777172,1.0,8.0,32.087159505231945
18.04516694533786,2.0,12.0,35.44648820101051
25.048095522384063,4.0,14.0,53.92729025688327
22.17578382263418,4.0,10.0,42.65177265379141
17.49460166191252,2.0,11.0,39.02214970510289
20.44366161810648,1.0,13.0,42.957502833948546
21.82271791163696,4.0,8.0,41.444176686156965
25.731631128862652,5.0,19.0,63.86538694125459
23.5601279459486,4.0,10.0,48.64953866442231
29.19255362210106,,6.0,42.93335104051964
29.330991811045074,5.0,13.0,60.11186467660144
22.434445972754048,2.0,14.0,46.53420977566192
20.17080490287963,5.0,5.0,40.68843003458099
22.58724188668943,4.0,12.0,44.49565788049751
16.513294699340076,2.0,6.0,32.54667928306054
22.432686866584636,1.0,20.0,47.13135513628784
9.650333273532988,3.0,9.0,26.995935449412688
31.177327063665516,3.0,17.0,55.64713603491422
17.829428315966698,4.0,8.0,37.969448819848786
19.62573628653378,1.0,18.0,48.69893220070781
20.147266502924403,3.0,9.0,36.39095975976814
21.498294674664482,4.0,8.0,41.59345975514963
19.331645066075517,3.0,10.0,37.753788983146755
27.33773992171297,3.0,9.0,44.7450108397454
27.733430818022086,2.0,17.0,47.304599911667815
,2.0,6.0,25.390240058221313
28.44905420224246,1.0,10.0,41.834241377956886
23.446558733605546,3.0,14.0,43.97791002028285
11.992165707167349,1.0,18.0,37.004623384195085
22.978775672904412,3.0,13.0,44.46852516005821
26.8129244199772,2.0,17.0,52.2698330371646
23.80833907173805,1.0,18.0,
25.28020331039684,5.0,10.0,54.07805177076435
19.91961997076892,2.0,14.0,41.86167784032788
24.67230112569597,2.0,,48.22180099228941
13.402923367182247,3.0,19.0,46.63603166502689
26.91870899765096,2.0,15.0,54.65745704311494
27.166161400021437,2.0,11.0,49.08626815571122
19.973077804762674,3.0,17.0,50.28758403384103
14.285494268582447,1.0,14.0,37.3093448956975
14.163287798721322,4.0,13.0,39.74891887709907
23.030615599673563,5.0,9.0,47.50693193780789
22.737613891469056,3.0,18.0,50.65190686305432
26.490866508660382,1.0,16.0,
24.690957429292087,4.0,20.0,57.94340103031989
20.382594469528165,3.0,8.0,41.34169132419948
30.306110839414334,1.0,6.0,34.40832687952304
18.85516797776074,1.0,13.0,37.777410135698624
24.37668778019959,3.0,5.0,40.46232257778054
17.10297615329083,1.0,17.0,46.31891183400743
23.20333142059302,2.0,7.0,31.512955299506245
19.496868845696323,2.0,12.0,47.99716653029226
29.66092093129292,5.0,10.0,53.05841355834258
26.682596986592433,2.0,9.0,39.28475236453478
17.73164767484998,3.0,16.0,43.172502967604146
24.7712419570573,3.0,16.0,53.621792403960384
21.88455859452808,3.0,14.0,50.63904397285468
20.266680079018602,,11.0,35.53333027981228
17.50406840168211,5.0,13.0,51.330568742546234
26.302041199398268,4.0,15.0,60.64324468148783
17.27474497059455,1.0,13.0,31.326646122934406
26.977881214883,5.0,20.0,62.184395845068366
25.775445467181992,4.0,19.0,61.11705488476767
17.70677001262397,2.0,16.0,42.67326373782936
11.762861634606475,3.0,8.0,33.98341082468078
21.198379478462993,3.0,,33.225651694655426
29.35301063978657,2.0,8.0,41.03389397664878
31.986658216492707,5.0,10.0,
25.914261484851234,2.0,14.0,53.063985080771154
22.431588187874745,5.0,17.0,62.187697287103596
17.256239987508334,3.0,16.0,43.03469562199642
25.861713167314857,5.0,19.0,61.61275896830935
32.76329038137258,,10.0,44.26248115238979
23.52013249362346,3.0,11.0,44.53763265655192
23.262076593096626,1.0,19.0,55.39483321986822
23.00740485415924,1.0,18.0,46.275330345207
23.40980619385769,5.0,20.0,64.2468846123428
25.30144077097148,4.0,8.0,42.65775809616249
18.620861445465284,3.0,9.0,41.785252314527156
24.476753790124377,4.0,13.0,48.54385342760715
18.241686589581967,1.0,13.0,39.31554655241539
28.79063030730026,3.0,16.0,52.37271720699026
23.725726627042953,4.0,15.0,53.05177374352183
11.622367546159243,2.0,,25.72094542969684
26.736571532711395,2.0,19.0,58.49354870619095
22.037543073578934,4.0,7.0,43.199753351028335
25.08803783289065,4.0,20.0,
25.32662831399682,1.0,20.0,57.83048844807492
20.345312344754284,1.0,16.0,43.05039699557673
15.695915087744432,1.0,7.0,29.59811362658764
22.511234357917246,2.0,12.0,44.302957772023504
28.458223631151792,1.0,14.0,42.910665943896056
12.133000701375378,5.0,18.0,56.44976851782633
20.837611234967067,1.0,14.0,41.844262637873186
15.22910184279145,1.0,17.0,39.79320539796359
25.20610911376596,5.0,15.0,59.00592137820912
,2.0,12.0,33.31540794913594
22.066351309950885,2.0,7.0,35.14410559630903
28.485856680181136,5.0,10.0,54.80283508802896
25.23793918690749,,15.0,50.22414411422953
18.27354755789445,2.0,9.0,35.20925227478375
24.26000595774774,5.0,10.0,48.26596541069742
14.805088394183832,1.0,7.0,29.027542424140822
26.99597062450632,,8.0,39.68361959314339
27.918635364512177,4.0,6.0,46.63486614420102
17.408713374944007,2.0,19.0,48.45325074264925
21.937590112512385,4.0,13.0,48.9293583922989
33.62471487695463,4.0,6.0,52.02135597987741
,4.0,13.0,47.13867089331064
18.333413879290383,1.0,15.0,42.51775109245696
17.292548738045895,1.0,,30.925449419750112
16.19704325354136,4.0,13.0,43.11573329239087
21.34397370963215,3.0,14.0,44.00088596401919
9.68121116867723,4.0,5.0,26.2168081157189
21.724561260593177,1.0,,34.98940654364259
23.30735818619911,2.0,17.0,50.835690534599806
29.980433173329924,3.0,12.0,49.53807064471296
17.269706630619154,5.0,10.0,41.687250711887685
23.76349504871291,2.0,16.0,45.846096628337556
25.118265601627016,3.0,13.0,52.336890217543036
19.055444152666183,2.0,11.0,34.08953947516199
22.812053476176796,2.0,16.0,52.118763214135086
24.747859500285468,4.0,8.0,40.84068010592114
23.42829952866151,5.0,6.0,46.406963995220124
29.42063189187757,2.0,18.0,57.74098993782129
25.10616507927108,2.0,16.0,47.62858390774707
19.41955583089648,2.0,19.0,51.06618790570438
16.71127739569519,1.0,10.0,30.60639637103513
,2.0,6.0,25.90197118219571
23.95940751632824,5.0,13.0,58.8534479388211
28.149337354727287,2.0,16.0,55.06721435259625
15.893820839133454,2.0,16.0,44.45928603880476
21.979811527537795,3.0,14.0,51.65336373169122
23.601179262591593,3.0,17.0,50.477436269535744
22.611335125219917,5.0,10.0,42.79926679310884
20.798016535888394,4.0,20.0,56.77601692171516
32.956707508730666,3.0,15.0,61.37014268048214
23.49415410321154,4.0,12.0,46.18943669520464
31.30586972928748,3.0,8.0,44.35605138669914
,2.0,12.0,40.68334686740104
23.338902495560284,3.0,20.0,53.73021035165173
14.28913857905312,2.0,5.0,23.89952499741166
15.334655305866498,2.0,20.0,48.205193195674795
17.17407390754955,5.0,20.0,55.26932832514682
17.95003589892736,5.0,8.0,40.87626713007478
28.03370022190365,5.0,18.0,
21.448179903282227,4.0,17.0,
23.045040637348656,2.0,13.0,45.15318541609102
23.82684219381797,4.0,18.0,54.23698064508299
22.037296604861194,1.0,11.0,34.42020547128949
22.14375478139328,4.0,,42.3977558239645
21.317106493496436,1.0,,
13.495299684397986,,7.0,39.27090524757676
19.37495944013339,2.0,14.0,37.54666301038416
19.66008107258226,3.0,5.0,29.012173719058055
,3.0,5.0,32.44983701096224
29.567742847238637,2.0,8.0,38.047105093107994
16.563293603860664,1.0,13.0,33.29609169027927
,1.0,8.0,40.89683196683435
25.296457115511828,1.0,20.0,50.144860393316634
14.431982206037775,,19.0,45.28544171460419
19.140233193130104,1.0,13.0,38.57750951845842
23.53295644830685,4.0,12.0,49.40648375952267
15.656668120611226,2.0,10.0,30.647527308143815
20.626925238757657,3.0,13.0,40.655170553734195
10.115546782190108,5.0,10.0,34.060946626645496
29.72888438491907,4.0,15.0,53.481980894657866
24.1331110671998,5.0,18.0,
,5.0,12.0,53.23625987340192
26.423692422804358,4.0,6.0,40.888712809432114
17.705764817752502,5.0,18.0,54.5081266778297
27.084937002826525,4.0,5.0,42.8790890990069
13.80622678262613,5.0,20.0,55.305072561926444
17.35688776747294,3.0,15.0,47.50214418568917
20.28431714654851,4.0,15.0,46.597096958984686
25.023317409859203,4.0,15.0,53.91082271823872
20.804418873502314,4.0,14.0,47.809744903193874
